GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,EST_POSSESSIONS
Lineups,-201572-203114-1626171-1631157-1641748-,B. Lopez - K. Middleton - B. Portis - R. Rollins - A. Jackson Jr.,1610612749,MIL,3,2,1,0.667,39.0,122.5,123.5,101.7,103.6,20.8,20.0,0.634,2.0,22.0,0.212,0.738,0.507,0.153,0.667,0.676,105.2,103.78,86.48,85,0.598,2326,1668,5863,6411,380,5516,9162,5840,7811,2447,4787,8711,7723,6839,11436,4201,5003,9986,6212,117250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-201572-1627752-1628398-1629018-1629645-,B. Lopez - T. Prince - K. Kuzma - G. Trent Jr. - K. Porter Jr.,1610612749,MIL,6,5,1,0.833,39.0,117.2,114.8,137.0,132.5,-19.8,-17.7,0.706,2.4,21.6,0.171,0.667,0.423,0.123,0.59,0.617,97.1,99.72,83.1,81,0.437,820,445,5863,5915,387,6711,12685,10950,6151,2208,4908,9449,8629,11265,9900,6254,6608,12201,9597,116245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-203991-1629027-1630249-1630700-1642258-,C. Capela - T. Young - V. Krejčí - D. Daniels - Z. Risacher,1610612737,ATL,5,2,3,0.4,39.0,115.2,116.0,111.0,111.0,4.2,5.1,0.722,2.0,21.5,0.368,0.75,0.564,0.16,0.547,0.583,101.5,101.17,84.31,81,0.523,1130,1668,16438,9199,389,6602,9938,7195,5897,2447,4942,5103,6865,5554,11695,7350,7627,11406,7695,116000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-1627747-1630168-1630249-1630700-1642258-,C. LeVert - O. Okongwu - V. Krejčí - D. Daniels - Z. Risacher,1610612737,ATL,12,6,6,0.5,39.0,124.0,118.6,110.0,109.2,14.0,9.4,0.789,2.73,24.4,0.2,0.737,0.479,0.128,0.625,0.66,103.7,106.42,88.68,86,0.564,240,330,17719,7287,381,6200,9733,6817,4989,1920,3857,8766,7725,9715,10355,5172,5437,8635,6844,117050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-1629632-1630188-1630245-1631207-1641824-,C. White - J. Smith - A. Dosunmu - D. Terry - M. Buzelis,1610612741,CHI,9,3,6,0.333,39.0,111.2,113.1,105.2,103.6,6.0,9.5,0.71,1.57,18.8,0.316,0.732,0.532,0.167,0.529,0.598,104.7,104.59,87.16,84,0.575,425,994,17719,9358,391,6978,9162,6800,6138,4196,6889,6647,7781,6417,11750,7670,7202,9512,6584,115650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-1628378-1628386-1629631-1629636-1630596-,D. Mitchell - J. Allen - D. Hunter - D. Garland - E. Mobley,1610612739,CLE,10,7,3,0.7,39.0,122.0,117.3,99.8,98.7,22.2,18.5,0.382,3.25,12.6,0.244,0.614,0.435,0.049,0.55,0.58,95.2,97.62,81.35,81,0.622,348,243,16438,6372,377,6326,6906,5916,11543,1132,10480,8378,10423,10818,7491,7239,7739,13222,5715,118005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-1627832-1628415-1630224-1630256-1630578-,F. VanVleet - D. Brooks - J. Green - J. Tate - A. Sengun,1610612745,HOU,7,7,0,1.0,39.0,121.3,119.5,100.2,95.4,21.0,24.1,0.676,5.0,21.0,0.286,0.889,0.564,0.061,0.545,0.571,99.7,102.99,85.82,82,0.605,632,243,1,1,375,6120,6758,5445,6392,304,5222,6985,5123,5554,7663,7368,7977,10346,6003,118150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-1630193-1630534-1630567-1641711-1642367-,I. Quickley - O. Agbaji - S. Barnes - G. Dick - J. Mogbo,1610612761,TOR,4,1,3,0.25,39.0,109.3,107.3,84.6,88.0,24.7,19.4,0.806,3.13,22.1,0.146,0.711,0.442,0.098,0.536,0.568,103.2,102.11,85.09,82,0.613,1573,3268,16438,9960,386,7708,6145,5868,4630,1170,4781,9801,8213,10713,8834,7558,8193,10920,5868,116350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-1627759-1628401-1628436-1630202-1630573-,J. Brown - D. White - L. Kornet - P. Pritchard - S. Hauser,1610612738,BOS,13,9,4,0.692,39.0,116.8,112.6,108.2,104.8,8.6,7.8,0.594,1.73,16.2,0.256,0.771,0.487,0.126,0.535,0.584,101.4,104.88,87.4,87,0.523,187,148,17185,6394,385,7001,9270,6972,8491,3949,8808,7481,6728,9606,10332,7592,7552,9367,7701,116705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-1627751-1629628-1630193-1630534-1641711-,J. Poeltl - R. Barrett - I. Quickley - O. Agbaji - G. Dick,1610612761,TOR,6,1,5,0.167,39.0,107.2,107.1,117.1,122.0,-9.9,-14.9,0.613,1.73,16.5,0.256,0.763,0.494,0.129,0.522,0.57,104.7,102.73,85.61,85,0.43,820,3268,17546,10243,382,7748,11516,10652,8037,3949,8760,7481,6813,9541,10381,7783,8053,10665,9711,117045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-203937-1629312-1629639-1630558-1642276-,K. Anderson - H. Highsmith - T. Herro - D. Mitchell - K. Ware,1610612748,MIA,7,4,3,0.571,39.0,117.8,115.5,108.4,105.4,9.4,10.1,0.533,1.78,15.8,0.378,0.727,0.543,0.127,0.523,0.565,87.8,89.91,74.92,71,0.51,632,634,16438,7180,388,6634,9303,6699,9017,3878,8930,4945,7801,6138,10336,7768,8236,15908,7952,116120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-203484-1629048-1630243-1630591-1641783-,K. Caldwell-Pope - G. Bitadze - T. Queen - J. Suggs - T. da Silva,1610612753,ORL,2,1,1,0.5,39.0,100.3,101.2,83.9,82.1,16.5,19.1,0.394,0.81,12.4,0.289,0.757,0.52,0.198,0.514,0.549,99.7,100.35,83.63,81,0.632,3725,3268,5863,7287,374,8128,5509,5881,11528,7347,10941,6976,6851,6676,12971,7879,8694,11869,5556,118380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-1626157-1626166-1628384-1628404-1630540-,K. Towns - C. Payne - O. Anunoby - J. Hart - M. McBride,1610612752,NYK,14,10,4,0.714,39.0,102.0,108.2,101.1,97.8,0.9,10.5,0.629,2.44,18.0,0.3,0.75,0.511,0.106,0.476,0.51,108.2,106.8,89.0,85,0.526,156,109,17185,6328,379,7632,6881,6666,7846,2185,7466,6798,6865,6809,9264,10057,9686,8420,7648,117300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-201587-201935-203992-1627732-1627884-,N. Batum - J. Harden - B. Bogdanović - B. Simmons - D. Jones Jr.,1610612746,LAC,11,8,3,0.727,39.0,135.5,131.8,108.5,108.9,27.0,22.9,0.588,2.0,16.3,0.349,0.66,0.511,0.114,0.616,0.669,108.4,109.65,91.37,88,0.576,282,199,16438,6317,384,4528,9659,5527,8519,2447,8807,5272,9962,6804,9677,5601,5082,7136,6556,116885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-1629651-1629661-1630553-1630592-1631213-,N. Claxton - C. Johnson - K. Johnson - J. Wilson - T. Martin,1610612751,BKN,7,1,6,0.143,39.0,135.0,132.2,109.5,108.2,25.5,23.9,0.698,2.14,23.4,0.306,0.833,0.569,0.161,0.705,0.717,103.2,104.94,87.45,87,0.562,632,3268,17719,10277,376,4518,9591,5451,6246,2400,4099,6772,5564,5516,11702,3741,4175,9332,6902,118015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-203999-1627750-1631124-1631128-1631212-,N. Jokić - J. Murray - J. Strawther - C. Braun - P. Watson,1610612743,DEN,15,11,4,0.733,39.0,120.9,118.9,136.0,132.2,-15.1,-13.3,0.692,4.5,20.3,0.34,0.824,0.536,0.067,0.523,0.566,108.0,110.44,92.03,90,0.471,131,85,17185,6312,378,6173,12675,10484,6267,517,5430,5305,5872,6304,7763,7764,8219,6865,8942,117350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-204456-1626167-1630167-1630169-1631097-,T. McConnell - M. Turner - O. Toppin - T. Haliburton - B. Mathurin,1610612754,IND,21,12,9,0.571,39.0,132.4,123.7,121.8,113.4,10.6,10.3,0.568,3.13,20.0,0.179,0.769,0.474,0.086,0.654,0.67,109.1,116.97,97.48,93,0.509,54,71,17894,7180,383,5510,10321,6690,8799,1170,5453,9414,6735,9805,8425,4760,5078,4760,7978,116950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25
Lineups,-201143-201950-1628369-1628401-1628436-,A. Horford - J. Holiday - J. Tatum - D. White - L. Kornet,1610612738,BOS,7,7,0,1.0,38.0,122.8,127.8,98.6,96.3,24.1,31.6,0.556,1.54,18.7,0.273,0.8,0.562,0.165,0.662,0.689,101.1,100.2,83.5,79,0.625,632,243,1,1,398,4883,6814,4845,8831,4231,7007,7286,6011,5638,11745,4700,4740,11951,5640,114250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-201143-1628369-1628401-1630202-1630573-,A. Horford - J. Tatum - D. White - P. Pritchard - S. Hauser,1610612738,BOS,11,8,3,0.727,38.0,111.7,104.9,115.7,114.5,-4.0,-9.6,0.563,2.0,16.7,0.205,0.625,0.418,0.11,0.549,0.574,99.9,103.6,86.33,82,0.446,282,199,16438,6317,396,7956,10556,10133,8813,2447,7882,8756,10213,11319,9316,7322,7891,10060,9397,114670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-201572-203081-1626171-1627752-1641748-,B. Lopez - D. Lillard - B. Portis - T. Prince - A. Jackson Jr.,1610612749,MIL,7,4,3,0.571,38.0,119.2,116.5,123.1,121.7,-3.8,-5.2,0.611,2.44,20.0,0.121,0.66,0.438,0.106,0.623,0.651,104.5,106.29,88.58,85,0.527,632,634,16438,7180,400,6585,11505,9750,8044,2185,5453,10098,9962,10751,9264,5542,5627,8689,7618,113800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-1627827-1629029-1629637-1630559-1630692-,D. Finney-Smith - L. Dončić - J. Hayes - A. Reaves - J. Goodwin,1610612747,LAL,6,4,2,0.667,38.0,132.1,132.5,104.7,106.4,27.4,26.1,0.583,2.63,19.8,0.25,0.694,0.485,0.104,0.667,0.669,97.9,96.96,80.8,77,0.614,820,634,14449,6411,394,4510,9414,5202,8544,1973,6554,7492,8431,9631,9195,4201,5083,13495,5844,115100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-203967-1627750-1629008-1631128-1631212-,D. Šarić - J. Murray - M. Porter Jr. - C. Braun - P. Watson,1610612743,DEN,3,1,2,0.333,38.0,87.4,89.0,76.9,77.5,10.5,11.5,0.517,1.36,14.3,0.182,0.767,0.471,0.134,0.445,0.477,104.5,103.13,85.94,82,0.596,2326,3268,14449,9358,401,10833,5035,6586,9069,4738,9482,9350,6784,9866,10554,10500,11272,10306,6232,113100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-1628392-1630198-1630598-1631114-1641717-,I. Hartenstein - I. Joe - A. Wiggins - J. Williams - C. Wallace,1610612760,OKC,9,6,3,0.667,38.0,127.9,125.0,105.5,106.7,22.4,18.3,0.771,3.86,22.5,0.405,0.675,0.537,0.092,0.545,0.577,95.9,96.51,80.43,76,0.625,425,330,16438,6411,404,5043,9423,5924,5101,951,4404,4438,8612,6293,8727,7368,7808,13693,5639,112650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-1628392-1628983-1630198-1631114-1641717-,I. Hartenstein - S. Gilgeous-Alexander - I. Joe - J. Williams - C. Wallace,1610612760,OKC,12,9,3,0.75,38.0,92.4,100.0,120.9,124.1,-28.5,-24.1,0.621,1.2,16.2,0.37,0.512,0.437,0.197,0.452,0.485,101.9,96.69,80.58,76,0.314,240,148,16438,6106,392,8136,11706,11489,7978,5033,8809,5102,11351,10807,12970,10410,11161,13611,11812,115420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-1628386-1629631-1629636-1629660-1630241-,J. Allen - D. Hunter - D. Garland - T. Jerome - S. Merrill,1610612739,CLE,13,11,2,0.846,38.0,133.1,128.4,110.2,100.0,23.0,28.4,0.675,2.25,21.3,0.343,0.641,0.5,0.136,0.632,0.674,106.8,114.09,95.08,88,0.612,187,85,14449,5912,403,4866,6913,5061,6394,2319,5116,5297,10094,6860,10577,5137,5018,5543,5880,112960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-201950-1628369-1628436-1630202-1630573-,J. Holiday - J. Tatum - L. Kornet - P. Pritchard - S. Hauser,1610612738,BOS,14,12,2,0.857,38.0,130.4,128.6,93.7,90.2,36.7,38.3,0.686,2.0,21.1,0.351,0.725,0.545,0.156,0.664,0.661,98.7,101.32,84.43,77,0.646,156,71,14449,5889,402,4719,6349,4244,6337,2447,5149,5257,7892,5989,11582,4694,5429,11323,5356,112990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-201950-204001-1627759-1628369-1630202-,J. Holiday - K. Porziņģis - J. Brown - J. Tatum - P. Pritchard,1610612738,BOS,13,8,5,0.615,38.0,106.4,102.3,91.1,87.7,15.3,14.6,0.594,2.38,16.5,0.222,0.8,0.526,0.092,0.507,0.532,101.3,105.26,87.72,87,0.605,187,199,17546,7006,395,8098,6140,6305,8491,2219,8760,8527,6011,6534,8725,7922,9162,9175,6001,114915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-1626157-1626166-1629013-1630173-1630540-,K. Towns - C. Payne - L. Shamet - P. Achiuwa - M. McBride,1610612752,NYK,12,10,2,0.833,38.0,113.9,110.6,116.9,120.3,-3.1,-9.7,0.545,1.5,15.3,0.349,0.514,0.425,0.141,0.542,0.576,103.6,103.74,86.45,85,0.483,240,109,14449,5915,399,7315,11413,10138,8929,4241,9270,5272,11350,11237,10681,7440,7842,9996,8725,113825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-201587-1628964-1629611-1629645-1641757-,N. Batum - M. Bamba - T. Mann - K. Porter Jr. - J. Miller,1610612746,LAC,5,4,1,0.8,38.0,108.8,106.3,94.1,92.7,14.7,13.6,0.606,1.67,17.7,0.333,0.714,0.514,0.15,0.528,0.551,100.1,102.01,85.01,80,0.566,1130,634,5863,5982,397,7815,6541,6430,8068,3983,7555,5315,7953,6770,11356,7692,8639,10961,6803,114340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-201939-203110-1627741-1627780-1630228-,S. Curry - D. Green - B. Hield - G. Payton II - J. Kuminga,1610612744,GSW,7,4,3,0.571,38.0,122.6,122.2,105.2,101.2,17.4,21.0,0.625,1.79,21.6,0.333,0.717,0.557,0.173,0.65,0.654,102.7,104.94,87.45,81,0.607,632,634,16438,7180,405,5616,9066,5665,7853,3876,4933,5315,7950,5686,12455,4800,5591,9331,5977,112525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-201939-1626172-1627741-1627780-1630611-,S. Curry - K. Looney - B. Hield - G. Payton II - G. Santos,1610612744,GSW,13,10,3,0.769,38.0,143.0,132.6,124.8,122.4,18.2,10.2,0.762,3.2,24.8,0.344,0.619,0.5,0.116,0.689,0.715,101.9,106.88,89.06,86,0.556,187,109,16438,6094,393,4507,11605,6694,5136,1145,3829,5295,10371,6860,9722,4017,4195,8398,6982,115200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.16666666666666
Lineups,-1629014-1630166-1631101-1631200-1642270-,A. Simons - D. Avdija - S. Sharpe - K. Murray - D. Clingan,1610612757,POR,9,4,5,0.444,37.0,109.9,112.7,95.9,97.4,14.1,15.3,0.457,1.6,15.0,0.293,0.725,0.506,0.127,0.56,0.564,104.2,102.11,85.09,79,0.54,425,634,17546,9121,416,7000,6873,6263,11078,4161,9379,6957,7892,6844,10333,7052,8261,10917,7348,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-1629632-1630188-1630245-1631207-1641763-,C. White - J. Smith - A. Dosunmu - D. Terry - J. Phillips,1610612741,CHI,12,4,8,0.333,37.0,95.0,96.6,119.9,115.1,-24.9,-18.5,0.633,1.9,15.6,0.283,0.75,0.472,0.112,0.445,0.481,111.8,113.07,94.23,89,0.366,240,634,17859,9358,407,10272,10596,11014,7815,3767,9050,7229,6865,9860,9668,10501,11221,5865,10908,111435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-201942-202685-1628370-1631099-1631165-,D. DeRozan - J. Valančiūnas - M. Monk - K. Murray - K. Ellis,1610612758,SAC,9,4,5,0.444,37.0,119.3,119.2,109.1,104.9,10.2,14.4,0.553,2.1,18.8,0.333,0.774,0.529,0.128,0.566,0.582,102.2,104.34,86.95,78,0.502,425,634,17546,9121,415,6135,9272,6324,8917,2425,6892,5315,6712,6514,10356,6886,7668,9671,8046,110405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-203944-1628978-1629638-1629675-1630183-,J. Randle - D. DiVincenzo - N. Alexander-Walker - N. Reid - J. McDaniels,1610612750,MIN,17,12,5,0.706,37.0,119.3,115.4,100.7,98.6,18.6,16.7,0.586,2.13,16.0,0.289,0.675,0.487,0.103,0.531,0.589,95.6,98.27,81.89,78,0.601,87,71,17546,6366,408,6637,6903,6019,8535,2412,8870,6976,8612,9606,9160,7663,7468,12897,6049,111365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-202685-1629673-1630557-1641731-1642267-,J. Valančiūnas - J. Poole - C. Kispert - B. Coulibaly - B. Carrington,1610612764,WAS,17,4,13,0.235,37.0,88.6,86.1,136.5,129.1,-47.9,-43.0,0.654,1.13,16.3,0.229,0.697,0.456,0.19,0.483,0.517,98.4,102.62,85.51,79,0.326,87,634,17962,10152,411,11125,12479,13090,7645,5132,8787,8497,8411,10218,12884,9994,9458,10691,11657,110860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-2544-203076-1629060-1630559-1642261-,L. James - A. Davis - R. Hachimura - A. Reaves - D. Knecht,1610612747,LAL,8,3,5,0.375,37.0,106.2,101.3,127.6,127.3,-21.4,-26.0,0.742,2.3,21.7,0.143,0.65,0.413,0.128,0.563,0.577,97.6,100.04,83.37,78,0.424,518,994,17546,9326,406,8127,12236,11753,5779,2299,4899,9803,10011,11470,10356,6914,7805,12026,9861,111550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-1628374-1629012-1631117-1642262-1642268-,L. Markkanen - C. Sexton - W. Kessler - C. Williams - I. Collier,1610612762,UTA,6,1,5,0.167,37.0,100.5,102.4,141.9,139.5,-41.4,-37.2,0.667,1.57,18.2,0.326,0.719,0.487,0.167,0.487,0.521,111.0,110.86,92.38,84,0.314,820,3268,17546,10243,414,8091,13528,12687,6406,4196,7137,6609,7939,9606,11750,9982,9394,6542,11827,110410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-1629638-1629675-1630162-1630183-1641740-,N. Alexander-Walker - N. Reid - A. Edwards - J. McDaniels - J. Clark,1610612750,MIN,6,3,3,0.5,37.0,124.6,119.8,106.5,105.1,18.0,14.7,0.485,2.29,14.7,0.3,0.744,0.519,0.086,0.535,0.585,101.3,104.08,86.73,81,0.584,820,994,16438,7287,412,6116,9285,6301,11025,2304,9448,6798,7692,6691,8427,7586,7533,9795,6410,110685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-1629628-1630193-1630567-1641711-1642367-,R. Barrett - I. Quickley - S. Barnes - G. Dick - J. Mogbo,1610612761,TOR,4,0,4,0.0,37.0,98.5,97.4,133.5,135.5,-35.0,-38.1,0.548,1.55,16.8,0.194,0.742,0.448,0.141,0.508,0.534,100.1,99.94,83.28,78,0.336,1573,10304,17185,10304,409,10243,13300,12758,8924,4226,7877,9277,7698,10462,10678,7920,8983,12092,11311,110950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-1628983-1629652-1631114-1631119-1641717-,S. Gilgeous-Alexander - L. Dort - J. Williams - J. Williams - C. Wallace,1610612760,OKC,10,7,3,0.7,37.0,114.8,113.8,116.2,116.0,-1.4,-2.3,0.618,2.1,18.9,0.25,0.75,0.472,0.125,0.562,0.581,104.9,105.38,87.82,80,0.442,348,243,16438,6372,416,6918,10688,9532,7994,2425,6847,7492,6865,9854,9905,7039,7720,9079,9524,110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-1626145-1626164-1626220-1628960-1630208-,T. Jones - D. Booker - R. O'Neale - G. Allen - N. Richards,1610612756,PHX,9,4,5,0.444,37.0,105.9,109.0,128.3,127.5,-22.5,-18.5,0.793,1.92,20.9,0.225,0.622,0.435,0.154,0.529,0.572,103.7,102.58,85.48,78,0.408,425,634,17546,9121,410,7551,12289,11017,4984,3758,5240,8524,10365,10818,11438,7689,7911,10706,10133,110900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-204456-1627783-1630167-1631097-1641716-,T. McConnell - P. Siakam - O. Toppin - B. Mathurin - J. Walker,1610612754,IND,11,7,4,0.636,37.0,112.0,106.8,119.5,112.7,-7.5,-5.9,0.636,2.1,20.8,0.241,0.633,0.441,0.135,0.573,0.603,94.5,99.76,83.14,74,0.471,282,243,17185,6962,413,7766,10261,9811,7757,2425,5306,8390,10182,10723,10564,6664,7018,12184,8940,110420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.08333333333334
Lineups,-201143-201950-204001-1627759-1628369-,A. Horford - J. Holiday - K. Porziņģis - J. Brown - J. Tatum,1610612738,BOS,6,3,3,0.5,36.0,120.5,122.1,109.1,112.0,11.3,10.1,0.657,2.88,21.3,0.281,0.636,0.487,0.104,0.59,0.635,102.3,100.31,83.59,77,0.607,820,994,16438,7287,420,5717,10107,6701,7635,1870,5109,7235,10110,9616,9195,6254,6031,11898,5965,109105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
Lineups,-201143-204001-1627759-1628369-1628401-,A. Horford - K. Porziņģis - J. Brown - J. Tatum - D. White,1610612738,BOS,9,5,4,0.556,36.0,108.4,109.0,122.8,118.4,-14.4,-9.4,0.677,1.62,20.0,0.171,0.8,0.486,0.167,0.585,0.612,100.6,102.09,85.08,78,0.421,425,445,17185,7237,426,7551,11063,10119,6386,4156,5453,9449,6011,9623,11750,6329,6780,10924,9900,108610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
Lineups,-201572-203081-203114-1626171-1629018-,B. Lopez - D. Lillard - K. Middleton - B. Portis - G. Trent Jr.,1610612749,MIL,7,6,1,0.857,36.0,111.1,109.0,126.1,127.3,-15.0,-18.3,0.69,1.82,19.4,0.152,0.771,0.471,0.141,0.573,0.612,103.3,103.86,86.55,78,0.443,632,330,5863,5889,435,7551,12236,11001,6311,3843,6636,9787,6728,9871,10678,6664,6803,9920,9505,107450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
Lineups,-201572-203507-1627752-1629645-1631260-,B. Lopez - G. Antetokounmpo - T. Prince - K. Porter Jr. - A. Green,1610612749,MIL,11,8,3,0.727,36.0,119.0,114.3,98.9,98.6,20.1,15.7,0.75,1.6,22.9,0.154,0.818,0.525,0.195,0.682,0.699,97.1,99.29,82.74,77,0.583,282,199,16438,6317,424,6726,6902,6226,5155,4161,4314,9752,5894,6589,12949,4103,4459,12471,6443,108775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
Lineups,-101108-202687-203084-1630577-1642264-,C. Paul - B. Biyombo - H. Barnes - J. Champagnie - S. Castle,1610612759,SAS,4,3,1,0.75,36.0,113.0,110.4,111.6,107.7,1.4,2.7,0.719,3.29,22.5,0.056,0.66,0.398,0.091,0.588,0.605,100.8,103.81,86.51,77,0.505,1573,994,5863,6106,434,7334,9518,7383,5919,1130,4399,10324,9962,12203,8492,6266,6956,9941,8021,107500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
Lineups,-1630166-1630625-1631101-1641739-1642270-,D. Avdija - D. Banton - S. Sharpe - T. Camara - D. Clingan,1610612757,POR,4,2,2,0.5,36.0,128.6,125.3,122.8,120.5,5.8,4.8,0.658,2.08,20.5,0.537,0.788,0.649,0.16,0.551,0.573,96.7,98.9,82.41,75,0.527,1573,1668,14449,7287,433,5039,11422,7228,7630,2431,5389,2121,6525,3704,11674,7236,7904,12602,7615,107750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0
